《义勇军进行曲》的作曲者和作词者分别是（   ）中,聂耳,闻一多,毛泽东,田汉,AD
在第二次国内革命战争时期，中国共产党经历的失败和崛起是（   ）难,大革命的失败,第五次反“围剿”的失败,人民军队、农村革命根据地的创建,红军长征的胜利,BCD
从1930年10月到1931年7月，红军连续粉碎敌人三次“围剿”的原因是（   ）中,土地革命在根据地的开展,贯彻了积极防御的方针,实行“诱敌深入”、“避敌主力”、“打其虚弱”等一整套战术,赣南、闽西根据地连成一片,ABC
日本侵华蓄谋已久，九一八事变后，卢沟桥事变前，又制造了（   ）。易,皇姑屯事件,华北事变,七七事变,一二八事变,BD
下列哪些属于日本的侵华政策（   ）？易,以战养战,以华制华,奴化教育,三光政策,ABCD
日本对中国的大规模侵略和在中国部分地区的殖民统治，犯下了空前严重的罪行，其主要表现是（   ）。易,制造惨绝人寰的大屠杀,推动中日提携,肆意掠夺矿产资源、土地及农产品,强制推行奴化教育,ACD
九一八事变后不断兴起的抗日救亡运动促使国民党内部分化，出现了一批坚决抗日的爱国将领，代表人物有（   ）。难,冯玉祥,蔡廷楷,蒋光鼐,张学良,ABC
一二八事变中组织第十九路军奋起抗击日军侵略的爱国将领是（   ）。难,蔡廷锴,蒋光鼐,李济深,陈铭枢,AB
关于抗日民族统一战线形成的表述中正确的是（   ）。中,西安事变的和平解决是初步形成的标志,八一三事变加快了形成进程,八路军、新四军的组建是正式形成的标志,1937年9月国民党公布国共合作宣言，标志着抗日民族统一战线正式建立,ABD
卢沟桥事变后，在保卫北平的战斗中牺牲的国民党爱国将领是（   ）。中,张自忠,佟麟阁,郝梦龄,赵登禹,BD
抗战初期，正面战场所进行的（   ），给日军以沉重打击。易,淞沪会战,忻口会战,徐州会战,武汉会战,ABCD
下列对国民党在正面战场上组织会战的表述正确的是（   ）。中,粉碎了日本迅速灭亡中国的计划,说明国民党初期抗战态度比较积极,会战迫使日本放弃了进攻,在一定程度上挫伤了日本的气焰,ABD
正面战场连续溃败的主观原因（   ）。中,日军强大,我方力量薄弱,没有采取积极的防御方针,不敢放手发动群众,CD
1939年1月国民党五届五中全会决定“防共委员会”，确定了（   ）的方针。中,防共,限共,溶共,反共,ABCD
下列对抗日战争中两个战场的形成与相互关系的分析，正确的是（   ）。中,国共双方分别指挥各自军队在正面和敌后同日军交战,敌后战场一直是抗战的主战场,两个战场实行不同的抗战路线,两个战场共同组成全民族的抗战,ACD
抗战时期，正面战场和敌后战场的主要区别是（   ）。难,抗战的领导不同,抗战路线不同,作战方式不同,战略地位不同,ABCD
抗战初期敌后游击战争的作用有（   ）。难,配合了正面作战,抗击了侵华日军的主力,对日军后方构成战略威胁,彻底粉碎了日军速战速决的计划,AC
抗日战争分为哪三个阶段（   ）。易,防御阶段,相持阶段,决战阶段,反攻阶段,ABD
毛泽东在《论持久战》中认为抗日战争最后胜利一定属于中国的原因是（   ）。易,中国是大国，地大物博,日本是小国，经不起长期战争,中国在国际上得道多助,日本发动的是退步的、野蛮的侵略战争,ABCD
中共巩固抗日民族统一战线的策略总方针是（   ）。中,发展进步势力,争取中间势力,孤立顽固势力,消灭反动势力,ABC
抗日民主根据地的建设内容有（   ）。易,三三制的民主政权建设,减租减息、发展生产,文化建设与干部教育,整风运动,ABC
抗日战争时期，中国共产党在抗日根据地实行的“三三制”政权，政权人员的组成大体是（   ）。中,共产党员占1/3,农民代表占1/3,不左不右的中间派占1/3,非党的左派进步分子占1/3,ACD
中共1942年开展的整风运动内容有（   ）。易,反对主观主义,反对宗派主义,反对官僚主义,反对党八股,ABD
抗日战争时期，毛泽东系统论述新民主主义革命理论的文章是（   ）。难,《（共产党人）发刊词》,《中国革命和中国共产党》,《新民主主义论》,《论人民民主专政》,ABC
中国的抗日战争是世界反法西斯战争的重要组成部分，其表现是（   ）。易,中国战场年平均牵制日本的陆军的74%以上,日军在海外作战中损失的287万人中，有150万人伤亡在中国战场,中国为盟国提供了大量的战略物资和军事情报,世界反法西斯力量对中国的援助,ABCD
1947年3月，国民党军队重点进攻的解放区是（   ）。易,山东,中原,华东,陕北,AD
人民解放军粉碎国民党全面与重点进攻的作战原则和方法主要是（   ）。中,分兵作战化整为零的原则,歼灭敌人有生力量的原则,运动战的作战方法,外线作战的战略方针,BC
中国共产党派代表参加重庆谈判的主要目的是（   ）。中,尽力争取国内和平,揭露美蒋假和平的阴谋,准备反击蒋介石的反共进攻,团结和教育广大人民,ABCD
抗战胜利初期，中国共产党的主要政治任务是（   ）中,参加重庆谈判，商讨建国大计,争取和平民主,召开政协会议,反对内战独立,BD
参加1946年重庆政治协商会议的成员包括（   ）。中,国民党,共产党,民主同盟,青年党和无党派人士,ABCD
1946年政治协商会议召开后，中共在努力履行政协协议的同时，也做好了自卫战争的准备，将（   ）定为解放区的三件中心工作。中,垦荒,练兵,减租,生产,BCD
通过重庆谈判和签订的“双十协定”，中共取得的成果有（   ）。中,在全国人民面前表现了和平诚意,迫使国民党承认和平建国的基本方针,实现了中共在国家政治生活中的合法地位,团结了民主力量,ABD
对1946年政协会议协议的有关表述，正确的是（   ）。难,有利于实现民主政治与和平建国,在许多方面反映了人们的愿望,体现了民主协商的精神,很快被国民政府撕毁,ABCD
解放战争时期国民党镇压爱国民主运动，制造的惨案有（   ）中,“一二·一”惨案,平江惨案,下关惨案,李、闻惨案,ACD
1947年土地改革政策的内容包括（   ）。难,减租减息,废除封建剥削的土地制度,实行耕者有其田的土地制度,把土地分配给无地或少地的农民,BCD
1946—1948年国统区纸币发行量呈几倍甚至几十倍的增长，这说明（   ）。中,国民政府财政金融体系出现严重危机,国统区经济飞速发展,广大人民生活在水深火热之中,必然导致工商企业的大量破产,ACD
1947年6月底，根据中共中央的决策和部署，将战争引向国民党区域的三路大军分别是（   ）。难,刘伯承、邓小平率领的晋冀鲁豫野战军主力,陈毅、粟裕指挥的华东野战军主力,林彪、彭真指挥的东北解放军主力,陈赓、谢富治指挥的晋冀鲁豫解放军一部,ABD
长期与共产党合作的民主党派有（   ）。中,民革民盟,民建民进,民促社会党,农工党致公党,ABCD
下列民主党派中成立于抗日战争和解放战争时期的是（   ）。难,中国民主同盟,中国民主建国会,中国民主促进会,九三学社,AD
在新民主主义革命时期，有三种建国方案可由中国人民在政治实践中选择，但从根本上说可供中国人民选择的方案主要是（   ）。易,在中国建立资产阶级共和国,继续维持半殖民地半封建的旧中国,创建新民主主义的新中国,在中国建立社会主义国家,BC
在1921年中国共产党成立到1949年新中国成立以前的时期，中国存在的三种主要的政治力量是（   ）。中,地主阶级和买办性的大资产阶级,民族资产阶级,城市小资产阶级和农村广大士绅,工人阶级、农民阶级和城市小资产阶级,ABD
在近代中国，民族资本主义经济的发展受到多方面的阻碍，主要有（   ）。中,外国资本的压迫,官僚资本的排挤,封建生产关系的束缚,军阀官僚政府的压榨,ABCD
中国民族资产阶级是一个带两重性的阶级，这两重性是指（   ）。易,革命性,软弱性,动摇性,不彻底性,AB
1949年1月，李济深、沈钧儒等民主党派的领导人和著名的无党派民主人士55人联合发表《对时局的意见》，其中的观点和表明的态度包括（   ）。难,民主党派和无党派民主人士拥护成立人民民主的新中国,认可共产党提出的召开政治协商会议的主张,认可共产党提出的建立联合政府的主张,民主党派和无党派民主人士自愿接受了共产党的领导,ABCD
关于1949年国共北平和谈各方目的叙述正确的是（   ）。难,蒋介石以和谈作缓兵之计,李宗仁企图与共产党划长江而治,蒋介石为了退居幕后指挥,中共为了迅速结束战争，实现国内和平,ABD
1948年9月至1949年1月，中国人民解放军进行的三大战役是（   ）。易,辽沈战役,淮海战役,渡江战役,平津战役,ABD
人民解放战争战略决战背景是（   ）。中,敌我双方力量对比发生重大变化,我军兵力迅速增加，装备改善,国民党兵力不足，开始重点防御,翻身农民踊跃参军参战,ABCD
在新民主主义革命时期，压在中国人民身上的“三座大山”是指（   ）。易,外国帝国主义,本国封建主义,本国资本主义,官僚资本主义,ABD
中国共产党领导人民革命取得胜利的法宝有（   ）。易,自力更生,统一战线,武装斗争,党的建设,BCD
统一战线是共产党领导人民革命取得胜利的一大法宝，关于统一战线的说法正确的有（   ）。中,统一战线是坚持和发展革命的政治基础,统一战线包括工人阶级同农民和其他劳动人民的联盟，其中主要是工农联盟,统一战线包括工人阶级同民族资产阶级和其他可以合作的非劳动人民的联盟，其中主要是同民族资产阶级的联盟,巩固和扩大统一战线的关键是坚持工人阶级及其政党的领导权,ABCD
新中国成立初期，以毛泽东为代表的中国共产党人提出外交方针是（   ）,另起炉灶,打扫干净屋子再请客,一边倒,孤立主义,ABC
有中国特点的农业互助合作道路所采取的组织形式有（   ）,互助组,农村经济协作组,农业生产合作社,人民公社,AC
“一五”计划实施期间，我国同时完成了（   ）,对知识分子的社会主义改造,对农业的社会主义改造,对手工业的社会主义改造,对资本主义工商业的社会主义改造,BCD
1949年至1952年，新中国开展的重大运动包括（   ）,土地改革运动,镇压反革命运动,三反运动,五反运动,ABCD
1956年，我们党团结带领中国人民完成了社会主义革命，确立了社会主义基本制度，消灭了一切剥削制度，推进了社会主义建设。这是中国共产党的伟大历史贡献之一，其历史意义在于（   ）,极大提高了工人阶级和广大人民群众积极性和创造性,为当代中国一切发展进步奠定了根本政治保障,为社会主义先进文化发展指明了方向,极大促进了我国社会生产力的发展,ABCD
我国的社会主义改造是一场伟大的社会变革，但是在改造后期也出现了一些偏差，遗留了一些问题，具体表现在（   ）,要求过急,生产资料所有制形式和经济成分过于简单化一,没有完成对私营工商业的改造,工作过粗、改变过快,ABD
以下对《论十大关系》的表述正确的是（   ）,它是新中国成立以来中央领导集体深入调查研究的成果,它为中共八大的召开作了理论准备,十大关系之一是中央与地方的关系,十大关系围绕的基本方针是调动一切积极因素，把我国建设成为一个强大的社会主义国家,ABCD
中共八大的主要贡献是（   ）,正确分析了国内主要矛盾,坚持既反保守又反冒进的经济建设方针,强调健全党内民主集中制,提出正确处理人民内部矛盾,ABC
《关于正确处理人民内部矛盾的问题》提出的两类不同性质的矛盾是（   ）,敌我之间的矛盾,人民内部的矛盾,中华民族同国际帝国主义的矛盾,社会主义同资本主义的矛盾,AB
以下对于反右派斗争表述正确的是（   ）,对极少数右派分子的进攻实行坚决反击是完全正确的和必要的,反右派斗争是完全错误的和不必要的,反右派斗争被严重地扩大化,把大量思想认识问题当做政治问题,ACD
1961年，中共八届九中全会提出调整国民经济的方针是（   ）,调整,巩固,充实,提高,ABCD
“大跃进”和人民公社化运动运动时期所犯的“左”倾错误的主要标志是（   ）,高指标,瞎指挥,浮夸风,“共产风”,ABCD
新中国在发展国民经济第一个五年计划指导下，重点建设的钢铁基地有（   ）,鞍山,包头,上海,武汉,ABD
“文化大革命”的性质是（   ）的内乱,被外国势力策动的,由领导者错误发动的,被反革命集团利用的,给党、国家和各族人民带来严重灾难,BCD
1964年，周恩来提出要实现“四个现代化”的历史任务，包括（   ）的现代化,农业,工业,国防,科学技术,ABCD
1956年至1976年的20年中，我国社会主义建设在曲折探索中仍然取得了很大成就，包括（   ）,独立、完整的工业体系基本建立,经济得以增长，例如，重工业各主要部门新建的大中型项目绝大部分是在此时期开工的,科教上取得突出成就，尤其是国防科技进展最为显著,广大农民和职工的生活水平比解放初有了很大的改善,ABCD
“一五”期间到1976年间形成的新时代精神包含（   ）,王进喜铁人精神,焦裕禄精神,女排精神,雷锋精神,ABD
1956-1976年间，新中国国际地位提高与国际环境改善的表现有（   ）,1971年，联合国大会决定恢复中华人民共和国在联合国的一切合法权利,1972年，中美关系正常化,中国倡导和平共处五项原则，成为处理国际关系的准则,1972年中日正式建交,ABCD
“两个凡是”的错误在于（   ）,在理论上违背了马克思主义基本原理,在理论上违背了党的实事求是的思想路线,在实践上给坚持真理、修正错误造成了障碍,违背了党的为人民服务的宗旨,ABC
中共十七大全面阐释了科学发展观的科学内涵、精神实质和根本要求，以下说法正确的是（   ）,第一要义是发展,核心是以人为本,基本要求是全面协调可持续,根本方法是统筹兼顾,ABCD
1985年2月，中共中央和国务院决定设立的沿海经济开放区是（   ）,长江三角洲,珠江三角洲,环渤海地区,闽南厦门泉州漳州三角地区,ABD
20世纪90年代，中国在推进祖国统一大业方面取得的重大进展有（   ）,促成海峡两岸达成“九二共识”,促成海峡双边举行“汪辜会谈”,恢复对香港行使主权,恢复对澳门行使主权,ABCD
构建社会主义和谐社会的战略思想提出后，中国特色社会主义事业的总体布局包括（   ）,经济建设,政治建设,文化建设,社会建设,ABCD
2001年，中国加入世界贸易组织，成为进一步推进（   ）对外开放的重要契机,全方位,多层次,宽领域,多方面,ABC
西部大开发战略在世纪之交实施后，党和政府着力加强西部基础设施建设，重点展开了哪几项标志性工程建设？（   ）,西电东送,西气东输,青藏铁路,川藏铁路,ABC
改革开放以来，我国形成的基层民主自治体系包括（   ）,农村村民委员会,城市居民委员会,学校学生会,企业职工代表大会,ABD
五位一体总体布局包括（   ）和生态文明建设。,经济建设,政治建设,文化建设,社会建设,ABCD
“四个全面”战略布局包括（   ）,全面深化改革,全面依法治国,全面建成小康社会,全面从严治党,ABCD
四个自信包括（   ）,道路自信,理论自信,制度自信,文化自信,ABCD
在政治建设上，要坚持（   ）有机统一，健全人民当家作主制度体系。,党的领导,人民当家作主,依法治国,经济建设,ABC
党的十九大指出，中国共产党人的初心和使命，就是（   ）,为中国人民谋幸福,全心全意为人民服务,为中华民族谋复兴,立党为公、执政为民,AC
鸦片战争一声炮响，给中国带来了近代文明。（   ）易,N,,,,
鸦片战争前中国就是半殖民地半封建社会。（   ）易,N,,,,
1840年，英国发动了侵略中国的鸦片战争，开启了中国近代史的起点。（   ）易,Y,,,,
中国半殖民地半封建社会的含义是指中国一半是殖民地，一半是封建社会。（   ）易,N,,,,
鸦片战争后，中国新兴的民族资本主义经济已经产生，所以也可以称中国社会是半殖民地半资本主义社会。（   ）难,N,,,,
鸦片战争后，中国的自然经济被破坏，地主阶级和农民阶级的对抗出现缓和。（   ）中,N,,,,
中国民族资本主义与外国帝国主义和本国封建主义之间，既有对立的一面，又有依附的一面，这种情况决定了中国民族资产阶级在政治上既有革命性的一面，又有反革命性的一面。（   ）难,N,,,,
民族资产阶级和小资产阶级。（   ）难,N,,,,
中国近代社会的主要矛盾是帝国主义和中华民族的矛盾，无产阶级和资产阶级的矛盾。（   ）易,N,,,,
近代中国要争得民族独立和人民解放，首先要进行反帝反封建的民主革命。（   ）难,Y,,,,
《南京条约》的签订标志着中国半殖民地半封建社会的形成。（   ）易,N,,,,
西方殖民者在亚洲要完成“双重使命”：“一是破坏性使命，即消灭旧的亚洲式社会，另一是建设性使命，即在亚洲为西方式社会奠定物质基础。”（   ）难,Y,,,,
鸦片战争后，我国劳动人民日益贫困，自然经济解体是其根本原因。（   ）易,N,,,,
根据“领事裁判权”的规定，如果英国侨民在中国犯罪，那么，英国驻华领事必须依据中国法律作出有罪判决。（   ）难,N,,,,
允许外国人在通商口岸“投资设厂”，这是八国联军侵华战争以后，清政府与11国代表签订的《辛丑条约》中的条款之一。（   ）中,N,,,,
外国侵略者劫洗并烧毁圆明园的罪行发生在第一次鸦片战争。（   ）易,N,,,,
1860年《北京条约》规定，外国公使可以常驻北京。（   ）中,N,,,,
近代中国赔款最多的条约是《马关条约》。（   ）易,N,,,,
在中国近代史上，《辛丑条约》是帝国主义向中国勒索最多赔款的条约。（   ）中,Y,,,,
中国近代史上逼迫中国赔款最多的国家是日本。（   ）。中,Y,,,,
1900年6月，八国联军发动侵华战争后，清政府经过激烈争论，决定支持义和团并允许义和团进入北京，表明清政府反对八国联军的侵略，态度是坚决的。（   ）难,N,,,,
使近代中国开始沦为半殖民地半封建社会的第一个不平等条约是《辛丑条约》。（   ）易,N,,,,
《辛丑条约》的签订标志着中国社会半殖民地半封建化进一步加深。（   ）中,N,,,,
帝国主义列强获得了在中国领土上驻兵的特权是通过《辛丑条约》。（   ）难,Y,,,,
近代中国历史进程中，资本帝国主义势力没有操控中国的财政经济命脉。（   ）易,N,,,,
鸦片战争后列强一再谋求扩大在华的传教权，其根本目的是传播西方文化。（   ）中,N,,,,
义和团运动是一次伟大的农民反帝爱国运动，代表了农民斗争的最高峰。（   ）中,N,,,,
列强瓜分中国图谋破产的根本原因是帝国主义列强之间的矛盾和互相制约。（   ）难,N,,,,
中国人民的英勇反抗是中国没有沦为完全殖民地的根本原因。（   ）中,Y,,,,
帝国主义的侵略和封建主义的压迫是近代中国贫穷落后的根源。（   ）易,Y,,,,
近代中国由于经济技术落后，所以不可能取得反侵略战争的胜利。（   ）中,N,,,,
中国近代历次反侵略战争失败的根本原因一是社会制度的腐败，二是经济技术的落后。（   ）中,Y,,,,
近代中国人民反侵略战争失败的根本原因是武器装备的落后。（   ）易,N,,,,
西方列强的入侵给中华民族带来了灾难，但也刺激了民族意识的觉醒。（   ）中,Y,,,,
中国近代“睁眼看世界的第一人”是严复。（   ）易,N,,,,
魏源的《海国图志》是在林则徐《四洲志》的基础上写成的。（   ）中,Y,,,,
鸦片战争中林则徐第一个提出了“师夷长技以制夷”的口号，被称为近代中国睁眼看世界的第一人。（   ）中,N,,,,
《天演论》中提出了“师夷长技以制夷”的思想。（   ）易,N,,,,
近代史上严复第一个提出了“振兴中华”的口号。（   ）难,N,,,,
1851年1月，洪秀全率拜上帝教教众发动起义，建号太平天国，并定都天京。（   ）中,N,,,,
“天京事变”是太平天国革命失败的根本原因。（   ）易,N,,,,
《资政新篇》是洪秀全提出的一个学习资本主义的方案。（   ）难,N,,,,
太平天国失败的标志是天京事变。（   ）中,N,,,,
《天朝田亩制度》的中心内容是推翻清王朝的反动统治。（   ）易,N,,,,
洋务运动实现了中国国富民强的目标。（   ）易,N,,,,
洋务运动在客观上刺激了中国民族资本主义的产生和发展。（   ）中,Y,,,,
洋务运动破产的根本原因是西方列强的破坏。（   ）难,N,,,,
洋务运动的指导思想是“中学为体，西学为用”。（   ）中,Y,,,,
戊戌维新是资产阶级维新派发动的一次救亡图存的爱国运动。（   ）易,Y,,,,
戊戌维新运动实质上是一场封建统治阶级的自救运动。（   ）难,N,,,,
维新派变法维新的基本纲领具有进步意义。（   ）易,Y,,,,
变法维新运动的性质是资产阶级领导的反帝爱国运动。（   ）难,N,,,,
孙中山三民主义思想的核心是民族主义。（   ）易,N,,,,
中国最早的资产阶级革命团体是同盟会。（   ）易,N,,,,
1901年，在慈禧太后的默许下，满清政府进行改革，改革内容多与1898年的戊戌变法雷同，史称“清末新政”。（   ）易,Y,,,,
孙中山的的三民主义学说，是一个比较完整而明确的资产阶级民主革命纲领（   ）。易,Y,,,,
科举制废除于洋务运动时期。（   ）易,N,,,,
兴中会是中国第一个全国性的资产阶级革命政党。（   ）中,N,,,,
谭嗣同是辛亥革命时期的著名革命者。（   ）难,N,,,,
民生主义就是孙中山所说的社会革命。（   ）难,Y,,,,
中国民族资产阶级与帝国主义、封建势力联系较少，受帝国主义、封建势力的压迫较深，因而具有较强的革命性，成为资产阶级革命派的阶级基础。（   ）易,N,,,,
同盟会的机关刊物是《民报》。（   ）易,Y,,,,
民族主义包括“驱除鞑虏，恢复中华”两项内容。（   ）易,Y,,,,
中国同盟会是近代中国第一个领导资产阶级革命的全国性政党。（   ）易,Y,,,,
1903年，章炳麒发表了《驳康有为论革命书》。（   ）易,Y,,,,
1905年，孙中山和黄兴、宋教仁在日本东京成立中国同盟会。（   ）易,Y,,,,
中国反帝反封建的资产阶级民主革命，正规地说起来，是从孙中山先生开始的。（   ）中,Y,,,,
孙中山在兴中会成立时喊出了“振兴中华”的时代最强音。（   ）易,Y,,,,
孙中山的“平均地权”主张，没有正面触及封建土地所有制。（   ）中,Y,,,,
辛亥革命是比较完全意义上的资产阶级民主革命。（   ）易,Y,,,,
袁世凯窃夺辛亥革命的果实之后，建立了代表大地主和买办资产阶级利益的北洋军阀反动政权。（   ）易,Y,,,,
南京临时政府不是一个资产阶级性质的政权。（   ）中,N,,,,
辛亥革命推翻了两千多年来的封建统治，完成了资产阶级民主革命的任务。（   ）中,N,,,,
辛亥革命结束了两千多年的君主专制统治，建立了中国历史上第一个资产阶级共和国，所以，辛亥革命的胜利彻底改变了中国半殖民地半封建社会的性质。（   ）难,N,,,,
1912年8月，宋教仁把同盟会改组为中华革命党。（   ）难,N,,,,
辛亥革命给人民带来了一次思想上的解放，激发了人民的爱国热情和民族觉醒。（   ）易,Y,,,,
辛亥革命的领袖孙中山先生是中国民主革命的伟大先行者。（   ）易,Y,,,,
孙中山并没有找到中国的真正出路。（   ）易,Y,,,,
1912年颁布的《中华民国临时约法》是中国历史上第一部具有资产阶级国和国宪法性质的法典。（   ）易,Y,,,,
辛亥革命使民主共和观念深入人心，并且结束了中国的封建君主专制制度。（   ）中,Y,,,,
辛亥革命完成了反帝反封建的任务，所以说辛亥革命取得了胜利。（   ）易,N,,,,
辛亥革命失败的根本原因在于革命党的妥协退让和袁世凯的势力强大。（   ）难,N,,,,
袁世凯死后北洋政府统治下的中国是统一的。（   ）难,N,,,,
辛亥革命结束了中国半殖民地半封建社会的状况。（   ）中,N,,,,
北洋军阀是在清末由袁世凯一手培植的反动政治武装集团。（   ）中,N,,,,
北洋军阀是在清朝灭亡后由袁世凯建立起来的带有浓厚封建性的反动政治武装集团。（   ）难,Y,,,,
辛亥革命失败的主要原因不能归结为是由于袁世凯窃取了辛亥革命的成果。（   ）中,Y,,,,
《临时约法》具有资产阶级共和国宪法性质。（   ）中,Y,,,,
产生近代军阀割据混战的直接原因是由于袁世凯死了，失去了其总头目。（   ）难,Y,,,,
辛亥革命胜利了，又失败了。（   ）难,Y,,,,
五四运动是新民主主义革命的开端。（   ）易,Y,,,,
五四运动标志着中国旧民主主义革命的开端。（   ）易,N,,,,
新文化运动标志着中国新民主主义革命的开端。（   ）易,N,,,,
1917年俄国的十月革命，推动了社会主义思想在中国的传播。（   ）易,Y,,,,
新文化运动的倡导者对资本主义持完全接受的态度。（   ）易,N,,,,
十月革命推动中国的先进分子从资产阶级民主主义转向社会主义（   ）易,Y,,,,
五四运动为1921年中国共产党的成立作了思想上和干部上的准备。（   ）中,Y,,,,
五四运动是一次真正的群众运动。（   ）中,Y,,,,
五四运动促进了马克思主义在中国的传播及其与中国工人运动的结合。（   ）难,Y,,,,
五四运动表现了反帝反封建的彻底性。（   ）中,Y,,,,
五四运动的直接导火线，是巴黎和会上中国外交的失败。（   ）中,Y,,,,
李大钊是中国的第一个马克思主义者。（   ）易,Y,,,,
五四运动爆发的根本原因是巴黎和会中国外交的失败。（   ）难,N,,,,
陈独秀是中国的第一个马克思主义者。（   ）易,N,,,,
中国的工人阶级具有坚强的革命性。（   ）易,Y,,,,
中国的民族资本经济与封建势力有千丝万缕的联系。（   ）难,Y,,,,
在1919年五四到1949年新中国成立以前这个时期，中国仍然是半殖民地半封建社会。（   ）中,Y,,,,
新文化运动提倡民主与科学。（   ）中,Y,,,,
早期马克思主义思想运动重视对马克思主义基本理论的学习，注意从中国的实际出发，开始提出知识分子应当同劳动者相结合的思想。（   ）难,Y,,,,
中国共产党的成立具有偶然性。（   ）易,N,,,,
中共“一大”制定了民主革命纲领。（   ）易,N,,,,
中共建党之初主要成员是工人。（   ）易,N,,,,
中国工人阶级政党最早的组织是在敌人统治力量薄弱的农村建立的。（   ）易,N,,,,
中国共产党成立，第一次提出了反帝反封建的民主革命的纲领，为中国人民指出了明确的斗争目标。（   ）中,Y,,,,
中国共产党诞生标志着新民主主义革命的开端，也使中国革命的面貌焕然一新。（   ）中,N,,,,
中国共产党一开始就是一个以马克思列宁主义理论为基础的党。（   ）难,Y,,,,
中国共产党第一次全国代表大会于1921年7月23日在上海举行。（   ）易,Y,,,,
中国共产党第一次全国代表大会最后一天的会议是在嘉兴南湖。（   ）易,Y,,,,
中国共产党第一次全国代表大会确定党的名称为中国共产党。（   ）易,Y,,,,
中国共产党第一次全国代表大会决定首先集中精力组织工人。（   ）易,Y,,,,
中国共产党“一大”时期的党几乎完全由知识分子组成。（   ）易,Y,,,,
中国共产党第一次全国代表大会召开时只有几十个党员。（   ）易,Y,,,,
中国无产阶级是一个最有觉悟性和最有组织性的阶级。（   ）易,Y,,,,
在共产党早期组织的领导下，1920年1月社会主义青年团在上海成立。（   ）难,Y,,,,
中国共产党是马克思主义理论与中国工人阶级相结合的产物。（   ）中,Y,,,,
五四运动的直接导火索，是巴黎和会上中国外交的失败。（   ）易,Y,,,,
1924年1月，中国国民党第一次全国代表大会在孙中山主持下在广州举行。（   ）易,Y,,,,
第一次国共合作时期的“三大政策”是联俄、联共、扶助农工。（   ）易,Y,,,,
第一次国共合作正式形成的标志是中共二大的召开。（   ）易,N,,,,
大革命后期中共中央领导机关犯了“左”倾机会主义错误。（   ）中,N,,,,
1925年到1927年中国反帝反封建的革命被称作大革命。（   ）易,Y,,,,
大革命失败后，蒋介石建立了南京国民政府。此后，中国社会性质发生了根本的变化。（   ）难,N,,,,
1923年京汉铁路罢工被北洋政府血腥镇压，中国的第一次工人运动高潮结束。（   ）难,Y,,,,
中国共产党在1922年7月召开的二大上，决定参加共产国际。（   ）中,Y,,,,
中国共产党第三次代表大会的召开，标志着第一次国共合作的正式形成。（   ）中,N,,,,
第一次国共合作的政治基础是孙中山的旧三民主义。（   ）易,N,,,,
国民党统治的建立，并没有使中国摆脱帝国主义的压迫。（   ）易,Y,,,,
中共二大，提出了反帝反封建的民主革命纲领。（   ）难,Y,,,,
第一次国共合作采用的是“党内合作”的形式。（   ）易,Y,,,,
1923年党的“三大”对第一次国共合作的方针和方法作出正式的决定。（   ）易,Y,,,,
中国共产党不同国民党实行合作就不会导致国民革命的失败。（   ）难,N,,,,
1925年至1927年的革命，比以往任何一次革命群众动员程度更广泛。（   ）难,Y,,,,
没有国共合作，不会在短时间内掀起轰轰烈烈的大革命。（   ）难,Y,,,,
五卅运动标志着全国范围内革命高潮的到来。（   ）易,Y,,,,
第一次国共合作后的大革命的主要斗争形式是革命战争。（   ）易,Y,,,,
第一次国共合作后的大革命是中国历史上空前广泛而深刻的群众运动。（   ）易,Y,,,,
在工人阶级政党产生以前，中国国民党及其前身在中国革命中起领导作用。（   ）中,Y,,,,
中国共产党成立后的第一次工人运动失败的教训，是工人群众没有真正团结起来，形成坚强的战斗力量。（   ）难,N,,,,
第一次国共合作的组织形式是改组后的国民党。（   ）易,Y,,,,
中国共产党第二次全国代表大会制定的最低纲领，是彻底的反帝反封建的民主革命纲领。（   ）难,Y,,,,
中国革命是在俄国十月革命影响下发生和发展的，所以中国革命应该象俄国一样按“城市中心”模式进行。（   ）难,N,,,,
广州起义打响了武装反抗国民党反动统治的第一枪。（   ）难,N,,,,
1927年中共中央召开了八七会议，彻底清算了陈独秀左倾教条主义错误。（   ）易,N,,,,
1927年4月18日，南京国民政府成立，国民党所实行的是代表地主阶级、买办性的大资产阶级利益的一党专政和军事独裁统治。（   ）易,Y,,,,
南昌起义虽然失败了，但它宣告了中国共产党独立领导革命战争、创建人民军队、武装夺取政权的开始。（   ）中,Y,,,,
秋收起义、广州起义、南昌起义一起，构成了大革命失败后共产党领导的三大著名起义。（   ）易,Y,,,,
湘赣边界秋收起义和向井冈山进军是将革命的退却和进攻结合起来的典范，也是把党的工作重心转到农村的开始。（   ）易,Y,,,,
《井冈山土地法》是中国共产党制定的第一个土地法。（   ）易,Y,,,,
八七会议使中国共产党在政治上大大前进了一步，开始了从大革命失败到土地革命战争兴起的转折。（   ）易,Y,,,,
毛泽东不仅在实践中首先把革命的进攻方向指向了农村，而且从理论上阐明了武装斗争的极端重要性和农村应当成为党的工作中心的思想。（   ）难,Y,,,,
“没有调查，没有发言权”是毛泽东在《星星之火，可以燎原》中提出来的。（   ）易,N,,,,
兴国土地法对井冈山土地法的原则性改正：将“没收一切土地”改为“没收一切公共土地及地主阶级的土地”。（   ）难,Y,,,,
